application_id,continent,applicant_country,visa_type,processing_center,application_date,biometrics_date,biometrics_delay_days,decision_date,processing_days,document_verification_delay,employer,employer_size,salary_usd,applicant_age,education_level,has_job_experience,full_time_flag,case_status,fraud_risk_score,sponsor_country
APP031939,South America,Argentina,J1,Dubai Consulate,06-01-2025,26-01-2025,20,10-02-2025,35,4,GlobalHire,1280,16581,38,Master's,Y,Y,Approved,0.24,Argentina
APP031940,Oceania,New Zealand,F1,Dubai Consulate,09-01-2018,09-01-2018,0,03-04-2018,84,0,EduWorld,91,15494,17,Master's,Y,N,Withdrawn,0.183,New Zealand
APP031941,South America,Colombia,F1,London Consulate,26-03-2023,10-04-2023,15,08-06-2023,74,5,BuildIt,542,17775,23,Bachelor's,Y,Y,Approved,0.333,Colombia
APP031942,Africa,Kenya,L1,Chicago Consulate,30-10-2019,05-11-2019,6,26-02-2020,119,22,EduWorld,400,13960,37,Diploma,Y,Y,Approved,0.142,Kenya
APP031943,North America,USA,B1/B2,Tokyo Consulate,18-02-2025,17-03-2025,27,31-03-2025,41,7,InfoCorp,182,11333,41,Bachelor's,Y,N,Approved,0.193,USA
APP031944,Asia,UAE,L1,Berlin Consulate,28-03-2024,11-04-2024,14,18-07-2024,112,2,FinServ,917,34096,21,PhD,Y,N,Approved,0.218,UAE
APP031945,Africa,Egypt,Student (Other),Toronto Consulate,28-10-2020,18-11-2020,21,01-01-2021,65,1,N/A,0,0,23,Master's,Y,Y,Approved,0.225,N/A
APP031946,Africa,Ghana,H4,Berlin Consulate,16-09-2022,07-10-2022,21,17-11-2022,62,2,InfoCorp,447,29383,31,Bachelor's,N,Y,Approved,0.344,Ghana
APP031947,Africa,Kenya,Family,Toronto Consulate,07-07-2020,04-08-2020,28,04-10-2020,89,1,BuildIt,1155,9483,23,Bachelor's,Y,N,Withdrawn,0.157,Kenya
APP031948,Europe,Spain,Tourist,Sydney Consulate,17-06-2022,05-07-2022,18,10-07-2022,23,5,BuildIt,2048,26403,46,Bachelor's,Y,N,Denied,0.241,Spain
APP031949,Europe,France,Tourist,Bangalore Consulate,26-06-2019,03-07-2019,7,25-07-2019,29,5,MediHealth,303,21675,23,Diploma,Y,Y,Approved,0.2,France
APP031950,South America,Brazil,F1,Hyderabad Consulate,11-11-2020,03-12-2020,22,02-02-2021,83,0,N/A,0,0,20,Bachelor's,Y,N,Denied,0.189,N/A
APP031951,Europe,France,J1,Chennai Consulate,22-10-2019,12-11-2019,21,04-12-2019,43,8,InfoCorp,154,12664,35,High School,N,Y,Approved,0.183,France
APP031952,South America,Brazil,Work (Other),Chennai Consulate,30-03-2021,04-05-2021,35,11-07-2021,103,4,FinServ,123,41317,39,Master's,Y,Y,Approved,0.38,Brazil
APP031953,North America,USA,H4,Chicago Consulate,01-01-2021,14-01-2021,13,18-04-2021,107,4,N/A,0,0,23,High School,N,Y,Approved,0.198,N/A
APP031954,South America,Colombia,F1,Tokyo Consulate,07-08-2019,14-09-2019,38,24-12-2019,139,18,EduWorld,124,3508,18,Bachelor's,Y,N,Denied,0.112,Colombia
APP031955,Europe,Germany,J1,San Francisco Consulate,14-06-2024,28-06-2024,14,02-09-2024,80,9,BuildIt,382,11021,18,Master's,Y,Y,Approved,0.275,Germany
APP031956,Europe,Netherlands,H1B,Bangalore Consulate,04-08-2021,26-08-2021,22,17-12-2021,135,5,MediHealth,2160,1000,30,Bachelor's,Y,Y,Withdrawn,0.074,Netherlands
APP031957,Oceania,Australia,Tourist,Chicago Consulate,24-01-2019,19-02-2019,26,14-03-2019,49,2,EduWorld,75,28166,34,Master's,N,Y,Approved,0.277,Australia
APP031958,North America,USA,J1,Tokyo Consulate,23-08-2024,06-09-2024,14,01-10-2024,39,1,FinServ,1918,17302,30,Bachelor's,Y,Y,Withdrawn,0.169,USA
APP031959,Africa,Ghana,H4,Hyderabad Consulate,01-01-2021,12-01-2021,11,21-03-2021,79,1,FinServ,279,20343,25,Bachelor's,Y,N,Approved,0.187,Ghana
APP031960,Africa,Nigeria,Tourist,London Consulate,02-06-2023,20-06-2023,18,06-07-2023,34,8,InfoCorp,937,19420,47,Bachelor's,N,N,Approved,0.261,Nigeria
APP031961,Europe,Poland,J1,Sydney Consulate,28-11-2022,08-12-2022,10,12-12-2022,14,2,BuildIt,303,20612,20,Master's,Y,Y,Approved,0.322,Poland
APP031962,Europe,Germany,Business,Sydney Consulate,10-07-2021,13-07-2021,3,25-08-2021,46,5,TechSolutions,233,13063,39,Bachelor's,N,N,Approved,0.219,Germany
APP031963,Africa,Ghana,J1,Chennai Consulate,24-04-2018,09-05-2018,15,21-05-2018,27,3,InfoCorp,234,32134,43,High School,Y,Y,Approved,0.378,Ghana
APP031964,Asia,Pakistan,B1/B2,Mumbai Consulate,13-01-2022,11-02-2022,29,27-01-2022,14,4,BuildIt,194,23094,38,Master's,Y,Y,Approved,0.254,Pakistan
APP031965,Oceania,Australia,H1B,Delhi Consulate,12-08-2022,01-09-2022,20,30-11-2022,110,4,TechSolutions,712,78481,37,Diploma,Y,N,Denied,0.162,Australia
APP031966,North America,USA,Family,Sydney Consulate,01-01-2019,13-01-2019,12,07-03-2019,65,11,BuildIt,326,20488,32,Bachelor's,Y,Y,Approved,0.202,USA
APP031967,Africa,Egypt,Family,Chicago Consulate,23-02-2022,28-02-2022,5,16-06-2022,113,6,MediHealth,205,12091,43,Bachelor's,N,Y,Approved,0.154,Egypt
APP031968,Europe,Spain,Business,Toronto Consulate,14-05-2023,27-05-2023,13,05-06-2023,22,0,N/A,0,0,44,Master's,Y,Y,Approved,0.209,N/A
APP031969,Africa,Ghana,Business,Paris Consulate,16-03-2021,19-04-2021,34,23-03-2021,7,3,N/A,0,0,37,Bachelor's,Y,N,Approved,0.202,N/A
APP031970,North America,USA,H1B,Delhi Consulate,15-02-2023,24-02-2023,9,10-06-2023,115,2,InfoCorp,470,102272,28,Bachelor's,Y,Y,Approved,0.139,USA
APP031971,North America,Canada,H4,New York Consulate,07-01-2021,26-01-2021,19,26-04-2021,109,1,BuildIt,277,5612,25,Bachelor's,Y,Y,Approved,0.24,Canada
APP031972,Africa,Nigeria,B1/B2,Bangalore Consulate,21-09-2018,12-10-2018,21,07-10-2018,16,13,GlobalHire,84,20569,49,Bachelor's,N,N,Approved,0.358,Nigeria
APP031973,North America,USA,J1,Toronto Consulate,07-06-2024,17-06-2024,10,16-08-2024,70,8,FinServ,322,13495,27,Diploma,Y,N,Approved,0.236,USA
APP031974,Oceania,Australia,Family,Berlin Consulate,30-12-2021,09-01-2022,10,22-03-2022,82,1,N/A,0,0,26,Bachelor's,N,Y,Approved,0.133,N/A
APP031975,Africa,Nigeria,Business,New York Consulate,04-05-2023,14-05-2023,10,12-05-2023,8,0,N/A,0,0,43,Bachelor's,Y,N,Approved,0.301,N/A
APP031976,Africa,South Africa,L1,Berlin Consulate,28-10-2020,15-11-2020,18,20-01-2021,84,6,GlobalHire,229,42841,30,Bachelor's,Y,N,Approved,0.154,South Africa
APP031977,Oceania,New Zealand,Tourist,Hyderabad Consulate,26-06-2020,12-07-2020,16,01-07-2020,5,2,GlobalHire,143,21114,18,Bachelor's,Y,N,Approved,0.241,New Zealand
APP031978,South America,Brazil,Business,San Francisco Consulate,31-01-2019,04-03-2019,32,20-03-2019,48,0,GlobalHire,164,9064,18,High School,Y,Y,Denied,0.26,Brazil
APP031979,North America,USA,B1/B2,Mumbai Consulate,21-12-2023,03-01-2024,13,04-03-2024,74,6,FinServ,572,14012,44,Bachelor's,Y,Y,Approved,0.208,USA
APP031980,Africa,South Africa,B1/B2,London Consulate,19-04-2023,07-06-2023,49,22-05-2023,33,11,FinServ,339,14343,28,High School,Y,N,Approved,0.322,South Africa
APP031981,Asia,China,F1,New York Consulate,28-11-2022,18-12-2022,20,10-03-2023,102,0,TechSolutions,1908,8536,18,Diploma,N,Y,Approved,0.123,China
APP031982,Oceania,Australia,J1,Paris Consulate,01-12-2020,09-12-2020,8,13-02-2021,74,2,TechSolutions,200,5341,29,High School,N,Y,Approved,0.147,Australia
APP031983,Europe,France,Work (Other),Delhi Consulate,10-10-2022,13-10-2022,3,07-01-2023,89,0,FinServ,440,53507,32,Bachelor's,N,N,Approved,0.173,France
APP031984,Africa,South Africa,Work (Other),Chicago Consulate,04-04-2019,11-04-2019,7,15-07-2019,102,8,EduWorld,3402,24973,37,Bachelor's,Y,N,Approved,0.158,South Africa
APP031985,Africa,Ghana,L1,San Francisco Consulate,05-11-2022,10-11-2022,5,23-02-2023,110,10,TechSolutions,614,46169,27,Bachelor's,N,N,Approved,0.158,Ghana
APP031986,South America,Colombia,H1B,Mumbai Consulate,21-07-2023,24-07-2023,3,15-12-2023,147,10,InfoCorp,416,1000,36,Master's,Y,N,Approved,0.068,Colombia
APP031987,Africa,Ghana,L1,Delhi Consulate,17-06-2023,08-07-2023,21,24-09-2023,99,0,N/A,0,0,30,Master's,Y,N,Approved,0.115,N/A
APP031988,Africa,South Africa,F1,San Francisco Consulate,23-05-2019,07-06-2019,15,04-08-2019,73,0,GlobalHire,177,8292,24,Master's,N,Y,Denied,0.228,South Africa
APP031989,North America,Canada,Work (Other),Hyderabad Consulate,12-12-2024,31-12-2024,19,20-03-2025,98,1,BuildIt,2317,83678,26,Bachelor's,Y,N,Approved,0.112,Canada
APP031990,Oceania,New Zealand,F1,Dubai Consulate,02-11-2022,17-11-2022,15,11-02-2023,101,2,N/A,0,0,17,Bachelor's,Y,Y,Approved,0.205,N/A
APP031991,Asia,Bangladesh,F1,Hyderabad Consulate,17-04-2018,06-05-2018,19,01-07-2018,75,2,InfoCorp,163,15127,17,High School,N,N,Denied,0.165,Bangladesh
APP031992,South America,Brazil,Work (Other),Bangalore Consulate,27-04-2022,27-04-2022,0,18-08-2022,113,1,BuildIt,1207,36994,32,High School,Y,Y,Denied,0.121,Brazil
APP031993,South America,Argentina,Business,Chennai Consulate,04-04-2022,02-05-2022,28,14-05-2022,40,9,TechSolutions,124,15877,50,High School,Y,N,Approved,0.213,Argentina
APP031994,North America,USA,Student (Other),Mumbai Consulate,03-06-2021,30-06-2021,27,07-09-2021,96,2,BuildIt,710,8141,26,Master's,Y,Y,Approved,0.111,USA
APP031995,Europe,Poland,J1,Chennai Consulate,22-04-2019,09-05-2019,17,18-07-2019,87,3,EduWorld,167,13611,38,Bachelor's,Y,Y,Approved,0.117,Poland
APP031996,North America,Canada,Student (Other),London Consulate,08-02-2019,17-02-2019,9,06-05-2019,87,10,EduWorld,891,16524,24,Diploma,Y,N,Approved,0.207,Canada
APP031997,Oceania,Australia,F1,Paris Consulate,19-11-2019,19-11-2019,0,24-02-2020,97,2,GlobalHire,868,12211,18,Master's,Y,N,Denied,0.402,Australia
APP031998,Europe,Italy,H4,London Consulate,08-03-2025,29-03-2025,21,29-05-2025,82,17,TechSolutions,123,32936,18,Master's,Y,Y,Approved,0.152,Italy
APP031999,South America,Colombia,Student (Other),Berlin Consulate,15-07-2022,12-08-2022,28,16-10-2022,93,0,FinServ,106,2503,23,PhD,Y,N,Approved,0.325,Colombia
APP032000,Asia,Japan,Business,Tokyo Consulate,01-01-2022,01-02-2022,31,23-01-2022,22,0,InfoCorp,197,19538,31,Bachelor's,N,N,Approved,0.213,Japan
APP032001,Europe,Germany,L1,Bangalore Consulate,08-03-2019,26-03-2019,18,02-06-2019,86,1,TechSolutions,1064,96834,30,Bachelor's,N,Y,Approved,0.217,Germany
APP032002,Africa,Nigeria,Business,Dubai Consulate,23-04-2021,08-05-2021,15,17-05-2021,24,14,GlobalHire,779,34912,43,Diploma,Y,N,Approved,0.231,Nigeria
APP032003,Asia,Bangladesh,J1,Hyderabad Consulate,15-08-2019,23-08-2019,8,22-10-2019,68,1,InfoCorp,554,27991,29,Master's,Y,N,Denied,0.192,Bangladesh
APP032004,Europe,Netherlands,Work (Other),London Consulate,04-02-2020,09-02-2020,5,03-05-2020,89,1,GlobalHire,1496,22342,35,Master's,Y,Y,Approved,0.149,Netherlands
APP032005,South America,Argentina,H4,Berlin Consulate,26-10-2021,16-11-2021,21,06-01-2022,72,9,EduWorld,750,8633,37,Bachelor's,N,N,Approved,0.201,Argentina
APP032006,Europe,UK,Business,Chicago Consulate,21-12-2019,01-01-2020,11,23-01-2020,33,10,FinServ,133,21057,43,Diploma,Y,Y,Approved,0.206,UK
APP032007,Asia,UAE,H1B,New York Consulate,20-04-2024,14-05-2024,24,31-08-2024,133,0,N/A,0,0,27,Bachelor's,Y,Y,Approved,0.115,N/A
APP032008,North America,USA,Family,New York Consulate,20-10-2021,26-10-2021,6,27-12-2021,68,4,N/A,0,0,31,Bachelor's,Y,N,Approved,0.21,N/A
APP032009,Oceania,Australia,Family,San Francisco Consulate,23-01-2023,14-02-2023,22,30-04-2023,97,8,TechSolutions,150,26394,40,Bachelor's,N,Y,Withdrawn,0.157,Australia
APP032010,Asia,Philippines,Family,Berlin Consulate,18-05-2023,06-06-2023,19,01-08-2023,75,2,N/A,0,0,18,Bachelor's,N,N,Approved,0.249,N/A
APP032011,Africa,Ghana,Tourist,Delhi Consulate,07-02-2022,22-02-2022,15,19-03-2022,40,0,MediHealth,296,19680,42,Master's,Y,N,Approved,0.197,Ghana
APP032012,South America,Argentina,H1B,Bangalore Consulate,07-08-2020,09-08-2020,2,17-12-2020,132,1,GlobalHire,350,19992,33,Master's,Y,N,Approved,0.149,Argentina
APP032013,Asia,India,J1,Mumbai Consulate,14-03-2019,06-04-2019,23,21-05-2019,68,0,BuildIt,282,35031,37,Bachelor's,Y,N,Approved,0.203,India
APP032014,Oceania,New Zealand,Student (Other),Berlin Consulate,25-10-2021,08-11-2021,14,10-01-2022,77,5,TechSolutions,300,13096,24,Bachelor's,Y,Y,Denied,0.178,New Zealand
APP032015,Oceania,Australia,Student (Other),London Consulate,02-09-2019,23-09-2019,21,20-12-2019,109,4,MediHealth,1760,6033,25,High School,Y,Y,Denied,0.114,Australia
APP032016,Africa,Egypt,J1,Berlin Consulate,08-07-2023,26-07-2023,18,10-09-2023,64,7,N/A,0,0,52,Master's,N,Y,Denied,0.219,N/A
APP032017,Africa,Nigeria,B1/B2,Chicago Consulate,05-06-2025,26-06-2025,21,01-07-2025,26,1,FinServ,243,14446,32,Bachelor's,Y,N,Approved,0.313,Nigeria
APP032018,North America,USA,Student (Other),New York Consulate,30-01-2023,10-02-2023,11,08-04-2023,68,3,N/A,0,0,22,Diploma,Y,Y,Approved,0.156,N/A
APP032019,Europe,Poland,H1B,Mumbai Consulate,17-04-2023,19-05-2023,32,27-09-2023,163,3,EduWorld,134,35866,29,Bachelor's,N,Y,Denied,0.093,Poland
APP032020,Asia,Pakistan,Student (Other),Paris Consulate,11-05-2018,29-05-2018,18,24-07-2018,74,0,FinServ,697,4975,21,PhD,Y,Y,Denied,0.175,Pakistan
APP032021,South America,Brazil,Work (Other),Chennai Consulate,10-02-2021,22-02-2021,12,30-03-2021,48,0,InfoCorp,591,37555,33,Bachelor's,N,Y,Approved,0.231,Brazil
APP032022,Asia,India,F1,San Francisco Consulate,20-09-2023,08-10-2023,18,25-01-2024,127,0,BuildIt,236,14335,21,Bachelor's,Y,N,Denied,0.136,India
APP032023,North America,Canada,B1/B2,Delhi Consulate,01-12-2022,27-12-2022,26,09-12-2022,8,0,EduWorld,204,21762,28,Bachelor's,Y,N,Denied,0.288,Canada
APP032024,Asia,China,J1,New York Consulate,16-01-2024,21-01-2024,5,20-03-2024,64,6,GlobalHire,1358,15366,28,Master's,N,N,Approved,0.149,China
APP032025,Europe,Poland,L1,Sydney Consulate,23-08-2018,26-09-2018,34,24-12-2018,123,0,N/A,0,0,21,Master's,N,N,Approved,0.18,N/A
APP032026,South America,Brazil,Business,Tokyo Consulate,24-06-2021,05-07-2021,11,28-06-2021,4,1,MediHealth,294,25855,22,Master's,N,Y,Approved,0.275,Brazil
APP032027,Asia,Pakistan,Family,Chicago Consulate,03-05-2022,12-05-2022,9,23-07-2022,81,2,EduWorld,2560,19141,31,High School,N,N,Denied,0.136,Pakistan
APP032028,Africa,Egypt,F1,Delhi Consulate,13-03-2022,17-03-2022,4,29-05-2022,77,2,MediHealth,210,2367,23,PhD,Y,N,Approved,0.275,Egypt
APP032029,South America,Argentina,Tourist,Delhi Consulate,26-06-2019,12-07-2019,16,04-07-2019,8,3,N/A,0,0,47,High School,Y,Y,Approved,0.35,N/A
APP032030,Asia,Pakistan,Student (Other),Mumbai Consulate,09-07-2021,09-07-2021,0,17-10-2021,100,3,GlobalHire,1451,12034,18,Bachelor's,Y,Y,Denied,0.199,Pakistan
APP032031,Africa,Nigeria,H4,San Francisco Consulate,04-05-2023,23-05-2023,19,10-08-2023,98,4,EduWorld,918,14208,26,Bachelor's,N,Y,Approved,0.143,Nigeria
APP032032,Africa,South Africa,J1,New York Consulate,03-05-2020,20-05-2020,17,24-06-2020,52,5,GlobalHire,505,23406,34,Bachelor's,Y,N,Withdrawn,0.318,South Africa
APP032033,Asia,Japan,J1,Sydney Consulate,14-03-2025,16-03-2025,2,18-05-2025,65,3,FinServ,753,16873,29,PhD,N,Y,Approved,0.153,Japan
APP032034,Europe,Spain,J1,Toronto Consulate,08-04-2018,07-05-2018,29,16-05-2018,38,1,N/A,0,0,29,Master's,Y,N,Approved,0.312,N/A
APP032035,Asia,India,Family,Dubai Consulate,07-11-2021,18-11-2021,11,01-03-2022,114,7,FinServ,555,11788,26,PhD,N,N,Approved,0.22,India
APP032036,North America,Mexico,Business,Delhi Consulate,25-02-2025,26-03-2025,29,07-04-2025,41,2,TechSolutions,908,15163,18,Master's,Y,Y,Approved,0.171,Mexico
APP032037,South America,Brazil,L1,London Consulate,11-01-2023,15-01-2023,4,08-05-2023,117,0,TechSolutions,267,58051,25,High School,N,N,Approved,0.188,Brazil
APP032038,Oceania,Australia,H1B,Hyderabad Consulate,05-03-2020,23-03-2020,18,22-07-2020,139,9,N/A,0,0,33,Bachelor's,Y,Y,Denied,0.13,N/A
APP032039,North America,USA,Tourist,Delhi Consulate,11-05-2021,31-05-2021,20,29-06-2021,49,9,N/A,0,0,19,PhD,Y,Y,Denied,0.262,N/A
APP032040,Africa,South Africa,Tourist,Dubai Consulate,14-04-2022,22-04-2022,8,06-07-2022,83,20,TechSolutions,583,16482,21,Bachelor's,Y,N,Approved,0.173,South Africa
APP032041,North America,Mexico,H1B,Berlin Consulate,25-11-2020,06-12-2020,11,03-05-2021,159,23,BuildIt,648,62014,30,Bachelor's,N,N,Denied,0.262,Mexico
APP032042,Asia,Japan,F1,Chennai Consulate,29-08-2019,12-09-2019,14,05-12-2019,98,0,EduWorld,425,5953,26,PhD,Y,N,Denied,0.15,Japan
APP032043,North America,Canada,F1,Sydney Consulate,25-10-2023,13-11-2023,19,20-02-2024,118,3,FinServ,193,7720,30,Master's,N,Y,Approved,0.101,Canada
APP032044,Africa,Kenya,L1,Chennai Consulate,14-06-2022,21-06-2022,7,08-09-2022,86,5,EduWorld,228,31493,35,Master's,Y,Y,Denied,0.237,Kenya
APP032045,Africa,South Africa,B1/B2,Dubai Consulate,27-06-2021,17-07-2021,20,02-08-2021,36,2,EduWorld,87,17820,25,Master's,N,Y,Approved,0.255,South Africa
APP032046,South America,Brazil,Tourist,Dubai Consulate,01-06-2022,16-06-2022,15,14-06-2022,13,10,GlobalHire,213,32877,20,PhD,Y,Y,Approved,0.221,Brazil
APP032047,Asia,India,B1/B2,Dubai Consulate,18-06-2023,25-06-2023,7,02-08-2023,45,3,MediHealth,2578,36134,36,Bachelor's,Y,Y,Denied,0.27,India
APP032048,North America,USA,Tourist,Toronto Consulate,01-08-2018,23-08-2018,22,01-09-2018,31,1,TechSolutions,552,22566,19,High School,N,N,Denied,0.217,USA
APP032049,Asia,India,Tourist,Berlin Consulate,01-07-2024,01-07-2024,0,15-07-2024,14,11,N/A,0,0,34,Bachelor's,Y,Y,Approved,0.228,N/A
APP032050,Africa,Nigeria,Business,Delhi Consulate,13-12-2022,13-12-2022,0,12-01-2023,30,7,MediHealth,633,9051,38,Diploma,N,Y,Denied,0.187,Nigeria
APP032051,Asia,Bangladesh,Student (Other),Berlin Consulate,28-01-2019,11-02-2019,14,05-04-2019,67,0,N/A,0,0,23,PhD,N,Y,Approved,0.483,N/A
APP032052,North America,USA,Tourist,Bangalore Consulate,12-10-2020,12-10-2020,0,11-11-2020,30,2,InfoCorp,1286,22574,37,Bachelor's,Y,N,Denied,0.194,USA
APP032053,Africa,South Africa,L1,London Consulate,10-02-2018,08-03-2018,26,27-06-2018,137,0,TechSolutions,370,35581,38,Bachelor's,N,Y,Approved,0.154,South Africa
APP032054,Africa,Kenya,F1,Berlin Consulate,07-11-2023,15-11-2023,8,14-02-2024,99,5,N/A,0,0,22,Bachelor's,Y,N,Approved,0.211,N/A
APP032055,Asia,Bangladesh,Work (Other),Chicago Consulate,24-04-2021,10-05-2021,16,23-08-2021,121,9,BuildIt,329,52200,35,Diploma,Y,Y,Approved,0.175,Bangladesh
APP032056,Asia,Pakistan,B1/B2,Mumbai Consulate,15-06-2019,05-07-2019,20,01-07-2019,16,8,GlobalHire,448,33788,37,Master's,N,Y,Approved,0.187,Pakistan
APP032057,Africa,South Africa,B1/B2,Berlin Consulate,26-05-2025,18-06-2025,23,11-06-2025,16,0,TechSolutions,311,18068,51,PhD,Y,Y,Denied,0.279,South Africa
APP032058,Oceania,Australia,H1B,Chicago Consulate,17-07-2018,02-08-2018,16,07-11-2018,113,4,TechSolutions,163,108480,28,Bachelor's,N,N,Approved,0.101,Australia
APP032059,South America,Chile,H1B,Bangalore Consulate,14-05-2018,24-05-2018,10,17-11-2018,187,42,N/A,0,0,32,Master's,N,Y,Approved,0.063,N/A
APP032060,Oceania,New Zealand,B1/B2,Mumbai Consulate,28-07-2018,13-08-2018,16,07-08-2018,10,1,TechSolutions,86,24391,42,High School,N,Y,Approved,0.351,New Zealand
APP032061,Asia,Philippines,H4,Bangalore Consulate,05-03-2024,08-03-2024,3,26-04-2024,52,3,N/A,0,0,34,Diploma,Y,Y,Approved,0.199,N/A
APP032062,Oceania,New Zealand,F1,Bangalore Consulate,11-05-2022,09-06-2022,29,09-08-2022,90,1,EduWorld,273,6633,21,High School,N,Y,Approved,0.116,New Zealand
APP032063,Oceania,Australia,H4,Hyderabad Consulate,09-09-2018,04-10-2018,25,08-12-2018,90,12,EduWorld,501,23872,39,Diploma,Y,Y,Approved,0.142,Australia
APP032064,Europe,Spain,B1/B2,Hyderabad Consulate,01-08-2021,23-08-2021,22,29-08-2021,28,3,GlobalHire,44,28140,46,Master's,N,Y,Approved,0.221,Spain
APP032065,South America,Argentina,J1,Mumbai Consulate,07-12-2019,25-12-2019,18,30-12-2019,23,4,TechSolutions,275,21856,27,Bachelor's,Y,Y,Approved,0.297,Argentina
APP032066,Asia,UAE,Work (Other),Bangalore Consulate,11-04-2019,27-04-2019,16,23-07-2019,103,4,TechSolutions,524,43702,30,Bachelor's,Y,N,Approved,0.11,UAE
APP032067,Asia,China,Family,Chennai Consulate,02-11-2023,24-11-2023,22,04-02-2024,94,0,InfoCorp,542,25089,18,Master's,Y,N,Approved,0.158,China
APP032068,North America,USA,Family,Paris Consulate,03-02-2024,18-02-2024,15,17-04-2024,74,0,BuildIt,310,22345,26,High School,Y,Y,Approved,0.19,USA
APP032069,South America,Colombia,J1,Chennai Consulate,09-08-2018,29-08-2018,20,06-10-2018,58,7,N/A,0,0,24,Master's,Y,Y,Approved,0.192,N/A
APP032070,Asia,Bangladesh,L1,Chennai Consulate,03-01-2025,07-02-2025,35,11-04-2025,98,4,InfoCorp,1483,31015,33,Bachelor's,N,N,Approved,0.182,Bangladesh
APP032071,Africa,Ghana,F1,Delhi Consulate,08-07-2022,25-07-2022,17,29-08-2022,52,0,N/A,0,0,18,Bachelor's,Y,N,Approved,0.15,N/A
APP032072,Oceania,Australia,Work (Other),London Consulate,05-09-2020,13-09-2020,8,17-12-2020,103,3,BuildIt,1009,92046,36,High School,Y,Y,Denied,0.109,Australia
APP032073,North America,Mexico,H4,Hyderabad Consulate,17-05-2021,30-05-2021,13,26-06-2021,40,3,N/A,0,0,31,Bachelor's,Y,N,Approved,0.245,N/A
APP032074,South America,Brazil,J1,Sydney Consulate,03-09-2021,23-09-2021,20,03-10-2021,30,2,TechSolutions,271,34989,36,High School,N,Y,Approved,0.289,Brazil
APP032075,North America,Mexico,L1,London Consulate,18-04-2018,09-05-2018,21,08-07-2018,81,4,TechSolutions,513,38840,22,Bachelor's,Y,N,Approved,0.193,Mexico
APP032076,South America,Argentina,L1,Paris Consulate,31-03-2023,06-04-2023,6,16-06-2023,77,3,N/A,0,0,30,High School,N,Y,Approved,0.226,N/A
APP032077,Asia,Pakistan,Student (Other),Paris Consulate,15-04-2018,25-05-2018,40,20-07-2018,96,14,TechSolutions,332,12772,22,Bachelor's,Y,Y,Approved,0.214,Pakistan
APP032078,Asia,Japan,Student (Other),Chennai Consulate,28-09-2018,26-10-2018,28,06-12-2018,69,0,GlobalHire,475,19400,22,Master's,Y,N,Approved,0.174,Japan
APP032079,North America,Canada,L1,New York Consulate,01-08-2024,09-09-2024,39,16-12-2024,137,1,GlobalHire,48,55469,31,Diploma,Y,N,Approved,0.068,Canada
APP032080,Africa,Ghana,H4,London Consulate,21-01-2025,07-02-2025,17,29-04-2025,98,2,FinServ,722,16521,32,High School,N,Y,Approved,0.179,Ghana
APP032081,Oceania,Australia,J1,Tokyo Consulate,10-01-2018,20-01-2018,10,14-02-2018,35,2,FinServ,74,11117,34,Master's,Y,Y,Denied,0.182,Australia
APP032082,North America,Mexico,F1,Sydney Consulate,21-06-2022,01-07-2022,10,08-10-2022,109,1,N/A,0,0,25,Diploma,Y,N,Denied,0.122,N/A
APP032083,South America,Colombia,Family,Berlin Consulate,07-10-2021,07-10-2021,0,14-01-2022,99,5,TechSolutions,366,17804,26,Bachelor's,Y,N,Approved,0.144,Colombia
APP032084,Asia,India,Student (Other),Chennai Consulate,23-12-2021,23-12-2021,0,06-03-2022,73,6,InfoCorp,3750,7206,25,Diploma,Y,Y,Denied,0.145,India
APP032085,North America,Canada,F1,London Consulate,02-08-2020,20-08-2020,18,15-11-2020,105,2,BuildIt,811,1000,26,Master's,Y,Y,Approved,0.153,Canada
APP032086,Asia,China,H4,Sydney Consulate,28-07-2020,10-08-2020,13,30-09-2020,64,8,EduWorld,785,16482,37,Master's,Y,Y,Approved,0.139,China
